31.20596	176.73624	176.70586	-176.142828	-176.042635	
31.21037	176.736985	176.749493	-176.143573	-176.051362	
31.22046	176.739475	176.7844	-176.146063	-176.060088	
31.23057	176.742583	176.81058	-176.149171	-176.077542	
31.24074	176.746335	176.819307	-176.152923	-176.094995	
31.25088	176.750689	176.828033	-176.157277	-176.121175	
31.26108	176.755693	176.828033	-176.162281	-176.147355	
31.27116	176.761251	176.819307	-176.167839	-176.173535	
31.28125	176.767424	176.81058	-176.174012	-176.208441	
31.29145	176.77429	176.801853	-176.180878	-176.243348	
31.30159	176.781727	176.7844	-176.188315	-176.260801	
31.3118	176.789849	176.75822	-176.196438	-176.278254	
31.32191	176.798494	176.740767	-176.205082	-176.286981	
31.332	176.807741	176.73204	-176.214329	-176.286981	
31.34216	176.817662	176.73204	-176.22425	-176.278254	
31.35229	176.828178	176.73204	-176.234766	-176.278254	
31.36244	176.839329	176.749493	-176.245918	-176.260801	
31.37258	176.8511	176.75822	-176.257688	-176.243348	
31.38266	176.863386	176.7844	-176.269974	-176.225895	
31.39402	176.878078	176.801853	-176.284666	-176.217168	
31.40322	176.8904	176.83676	-176.296988	-176.217168	
31.41334	176.904611	176.871666	-176.3112	-176.225895	
31.42349	176.919486	176.906573	-176.326074	-176.243348	
31.43365	176.934986	176.932753	-176.341574	-176.260801	
31.44377	176.951048	176.96766	-176.357636	-176.278254	
31.4539	176.967744	177.002566	-176.374332	-176.304434	
31.46404	176.985064	177.037473	-176.391652	-176.330614	
31.47422	177.00307	177.072379	-176.409658	-176.365521	
31.48432	177.021552	177.116012	-176.42814	-176.400427	
31.49443	177.040667	177.150919	-176.447255	-176.435334	
31.5046	177.060534	177.168372	-176.467122	-176.470241	
31.51477	177.081001	177.185826	-176.487589	-176.505147	
31.52495	177.102126	177.185826	-176.508714	-176.54878	
31.53514	177.123871	177.185826	-176.530459	-176.592414	
31.54528	177.146139	177.177099	-176.552727	-176.62732	
31.55562	177.169674	177.177099	-176.576262	-176.670954	
31.56547	177.19231	177.177099	-176.598898	-176.70586	
31.57564	177.216486	177.185826	-176.623074	-176.73204	
31.58576	177.241168	177.194552	-176.647756	-176.749493	
31.59595	177.266633	177.212006	-176.673221	-176.749493	
31.60599	177.29236	177.229459	-176.698948	-176.749493	
31.61623	177.319211	177.255639	-176.725799	-176.749493	
31.62642	177.346528	177.281819	-176.753116	-176.749493	
31.63646	177.374064	177.307999	-176.780652	-176.749493	
31.64659	177.40248	177.342905	-176.809069	-176.75822	
31.65707	177.432537	177.369085	-176.839125	-176.766947	
31.66682	177.461018	177.412718	-176.867606	-176.7844	
31.67712	177.491816	177.447625	-176.898404	-176.81058	
31.68707	177.522103	177.491258	-176.928691	-176.83676	
31.69719	177.553558	177.534892	-176.960146	-176.871666	
31.70735	177.585762	177.578525	-176.99235	-176.906573	
31.71753	177.618658	177.630885	-177.025246	-176.94148	
31.72761	177.651795	177.674518	-177.058383	-176.976386	
31.73781	177.685968	177.726878	-177.092556	-177.020019	
31.74789	177.720365	177.770511	-177.126953	-177.063653	
31.75834	177.756663	177.822871	-177.163251	-177.116012	
31.76815	177.791309	177.866504	-177.197897	-177.168372	
31.77831	177.827826	177.918864	-177.234414	-177.220732	
31.78839	177.864658	177.971224	-177.271246	-177.273092	
31.79846	177.902065	178.014857	-177.308653	-177.325452	
31.80863	177.940479	178.05849	-177.347067	-177.377812	
31.81882	177.979613	178.102124	-177.386201	-177.430172	
31.82894	178.019015	178.128303	-177.425603	-177.491258	
31.83904	178.059014	178.145757	-177.465602	-177.543618	
31.84922	178.099946	178.16321	-177.506534	-177.604705	
31.86792	178.177695	178.180663	-177.584283	-177.691971	
31.8723	178.195802	178.18939	-177.60239	-177.718151	
31.88243	178.238559	178.206843	-177.645148	-177.770511	
31.89264	178.282266	178.224297	-177.688854	-177.822871	
31.90268	178.325804	178.250477	-177.732392	-177.866504	
31.91327	178.372508	178.276656	-177.779097	-177.901411	
31.923	178.415896	178.311563	-177.822484	-177.918864	
31.94266	178.506476	178.390103	-177.913064	-177.953771	
31.94704	178.526595	178.407556	-177.933183	-177.971224	
31.95725	178.574278	178.451189	-177.980866	-177.997404	
31.96734	178.621966	178.503549	-178.028554	-178.023584	
31.97746	178.67042	178.547182	-178.077008	-178.05849	
31.98765	178.719834	178.608269	-178.126422	-178.093397	
31.99775	178.769436	178.669356	-178.176024	-178.128303	
32.00827	178.821798	178.739169	-178.228386	-178.171937	
32.01808	178.871154	178.800255	-178.277742	-178.21557	
32.02816	178.922497	178.870068	-178.329085	-178.259203	
32.0383	178.974701	178.939882	-178.38129	-178.302836	
32.04837	179.027219	179.009695	-178.433807	-178.355196	
32.05861	179.08129	179.079508	-178.487878	-178.407556	
32.06863	179.13472	179.149321	-178.541308	-178.459916	
32.07875	179.189334	179.210408	-178.595922	-178.521003	
32.08891	179.244785	179.280221	-178.651373	-178.582089	
32.09901	179.300507	179.350034	-178.707095	-178.651902	
32.11923	179.415191	179.480934	-178.821779	-178.782802	
32.12368	179.440279	179.507114	-178.846867	-178.808982	
32.13376	179.498026	179.559473	-178.904614	-178.878795	
32.1439	179.556718	179.629287	-178.963306	-178.948608	
32.15401	179.615825	179.690373	-179.022414	-179.018421	
32.16418	179.675966	179.742733	-179.082554	-179.088235	
32.17431	179.7364	179.80382	-179.142988	-179.158048	
32.18443	179.797431	179.856179	-179.204019	-179.227861	
32.1946	179.859404	179.917266	-179.265992	-179.297674	
32.20467	179.919556	179.969626	-179.326144	-179.367487	
32.21483	179.979649	180.030712	-179.386237	-179.4373	
32.22503	180.039401	180.083072	-179.445989	-179.507114	
32.23513	180.097907	180.135432	-179.504495	-179.576927	
32.24538	180.156725	180.187792	-179.563313	-179.638013	
32.25542	180.213696	180.248878	-179.620284	-179.707826	
32.26567	180.27173	180.301238	-179.678318	-179.768913	
32.27574	180.327261	180.353598	-179.733849	-179.838726	
32.28578	180.382538	180.405958	-179.789126	-179.899813	
32.2959	180.437577	180.467045	-179.844165	-179.960899	
32.30602	180.492106	180.519405	-179.898695	-180.021986	
32.31614	180.545977	180.571764	-179.952566	-180.083072	
32.32642	180.60014	180.624124	-180.006728	-180.144159	
32.33646	180.652388	180.676484	-180.058976	-180.196519	
32.34665	180.704846	180.737571	-180.111434	-180.257605	
32.35671	180.756082	180.781204	-180.16267	-180.309965	
32.36719	180.808756	180.84229	-180.215344	-180.362325	
32.37693	180.85722	180.89465	-180.263808	-180.397231	
32.38706	180.906983	180.94701	-180.313571	-180.423411	
32.39916	180.965538	180.99937	-180.372126	-180.440865	
32.4073	181.004601	181.05173	-180.411189	-180.449591	
32.41744	181.052666	181.10409	-180.459254	-180.467045	
32.42813	181.102672	181.15645	-180.50926	-180.493225	
32.44559	181.182153	181.200083	-180.588741	-180.519405	
32.44996	181.202086	181.269896	-180.608674	-180.554311	
32.46021	181.248118	181.322256	-180.654706	-180.589218	
32.47026	181.292653	181.374616	-180.699241	-180.624124	
32.48038	181.336904	181.418249	-180.743492	-180.676484	
32.49055	181.380819	181.470609	-180.787407	-180.711391	
32.50066	181.423839	181.514242	-180.830427	-180.763751	
32.51077	181.466282	181.566602	-180.87287	-180.807384	
32.522	181.5127	181.610235	-180.919288	-180.859744	
32.53112	181.54993	181.653869	-180.956518	-180.912104	
32.54149	181.591668	181.706228	-180.998256	-180.964463	
32.55142	181.630975	181.749862	-181.037563	-181.016823	
32.56151	181.670392	181.793495	-181.07698	-181.07791	
32.57176	181.709816	181.819675	-181.116404	-181.13027	
32.58181	181.747897	181.828401	-181.154485	-181.191356	
32.59192	181.785619	181.837128	-181.192207	-181.252443	
32.60207	181.822893	181.845855	-181.229481	-181.304803	
32.6122	181.859519	181.854581	-181.266107	-181.357163	
32.6232	181.898612	181.872035	-181.3052	-181.418249	
32.6325	181.931106	181.889488	-181.337694	-181.470609	
32.64266	181.966073	181.906941	-181.372661	-181.514242	
32.6528	182.000346	181.933121	-181.406934	-181.549149	
32.66286	182.03379	181.950575	-181.440378	-181.566602	
32.67304	182.067039	181.985481	-181.473627	-181.584055	
32.68319	182.099592	182.002934	-181.50618	-181.584055	
32.69333	182.131538	182.037841	-181.538126	-181.584055	
32.70343	182.162764	182.072748	-181.569352	-181.584055	
32.71352	182.193369	182.107654	-181.599957	-181.584055	
