17.337989999999998	0.0	0.0	0.0	0.0
17.34795	0.00153	0.01745	0.00153	-0.00873
17.35774	0.00361	0.02618	0.00361	-0.01745
17.36787	0.00638	0.02618	0.00638	-0.01745
17.37795	0.00975	0.01745	0.00975	-0.00873
17.38855	0.01399	0.00873	0.01399	0.0
17.39821	0.01837	-0.00873	0.01837	0.01745
17.40832	0.0236	-0.02618	0.0236	0.03491
17.418470000000003	0.02946	-0.05236	0.02946	0.06109
17.42859	0.03592	-0.07854	0.03592	0.08727
17.43883	0.04309	-0.09599	0.04309	0.12217
17.44885	0.0507	-0.11345	0.0507	0.14835
17.45907	0.0591	-0.11345	0.0591	0.18326
17.469160000000002	0.06799	-0.11345	0.06798	0.20071
17.47928	0.07752	-0.09599	0.07752	0.21817
17.48945	0.08773	-0.08727	0.08773	0.22689
17.50001	0.09901	-0.06109	0.09901	0.22689
17.50966	0.10985	-0.03491	0.10985	0.21817
17.51977	0.12183	-0.00873	0.12183	0.20944
17.52986	0.1344	0.02618	0.1344	0.19199
17.54007	0.14775	0.05236	0.14775	0.18326
17.5584	0.17419	0.08727	0.17419	0.18326
17.56279	0.18043	0.13963	0.18043	0.18326
17.57295	0.19573	0.17453	0.19573	0.19199
17.58304	0.21151	0.20944	0.21151	0.20944
17.59314	0.22792	0.22689	0.22792	0.22689
17.60332	0.2451	0.24435	0.2451	0.25307
17.61345	0.26281	0.2618	0.26281	0.27925
17.6236	0.28115	0.2618	0.28115	0.30543
17.63371	0.30005	0.25307	0.30005	0.34034
17.64396	0.31984	0.25307	0.31984	0.37525
17.65399	0.3398	0.25307	0.3398	0.41015
17.6642	0.36076	0.2618	0.36076	0.44506
17.6743	0.3821	0.27053	0.38209	0.47997
17.68447	0.40421	0.28798	0.40421	0.5236
17.69456	0.42675	0.30543	0.42674	0.55851
17.704720000000002	0.45006	0.33161	0.45006	0.60214
17.71486	0.47394	0.35779	0.47394	0.62832
17.72496	0.49835	0.38397	0.49834	0.6545
17.7351	0.52347	0.41888	0.52347	0.67195
17.7456	0.55018	0.45379	0.55018	0.67195
17.75542	0.57569	0.48869	0.57569	0.68068
17.76556	0.60264	0.5236	0.60264	0.68068
17.775679999999998	0.63018	0.55851	0.63018	0.68941
17.78579	0.65829	0.60214	0.65829	0.69813
17.79601	0.68734	0.64577	0.68734	0.71559
17.80602	0.71642	0.68068	0.71642	0.73304
17.8162	0.74657	0.71559	0.74657	0.75922
17.82633	0.77723	0.75922	0.77723	0.7854
17.836489999999998	0.80857	0.80285	0.80857	0.82031
17.84667	0.8406	0.84649	0.8406	0.85521
17.85676	0.87296	0.89012	0.87296	0.89012
17.86696	0.90631	0.92503	0.90631	0.92503
17.87708	0.93999	0.96866	0.93999	0.96866
17.88719	0.97426	1.01229	0.97426	1.00356
17.91573	1.07752	1.0472	1.07752	1.05592
17.9201	1.09309	1.09083	1.09309	1.15192
17.930220000000002	1.13	1.09956	1.13	1.20428
17.941679999999998	1.17268	1.11701	1.17268	1.24791
17.95049	1.20584	1.13446	1.20583	1.30027
17.961479999999998	1.248	1.16937	1.248	1.36136
17.97154	1.2872	1.19555	1.2872	1.41372
17.98163	1.32709	1.22173	1.32709	1.45735
17.99178	1.36788	1.25664	1.36788	1.50971
18.00186	1.40899	1.29154	1.40899	1.56207
18.01209	1.45134	1.33518	1.45134	1.6057
18.02215	1.49357	1.37881	1.49357	1.65806
18.03227	1.53671	1.42244	1.53671	1.7017
18.04291	1.58278	1.46608	1.58277	1.75406
18.052570000000003	1.62505	1.50971	1.62505	1.80642
18.06275	1.67028	1.56207	1.67028	1.85005
18.07293	1.71614	1.6057	1.71614	1.89368
18.08304	1.76227	1.65806	1.76227	1.94604
18.09318	1.80919	1.71042	1.80919	1.9984
18.103270000000002	1.85649	1.77151	1.85649	2.04204
18.113429999999997	1.90486	1.82387	1.90486	2.08567
18.12356	1.9534	1.88496	1.9534	2.12058
18.1337	2.00275	1.93732	2.00275	2.15548
18.14415	2.05436	1.98968	2.05436	2.19039
18.15397	2.10332	2.05076	2.10331	2.23402
18.164170000000002	2.15485	2.11185	2.15485	2.27765
18.17427	2.20649	2.16421	2.20649	2.32129
18.184379999999997	2.25877	2.2253	2.25877	2.36492
18.19454	2.31197	2.27766	2.31196	2.40855
18.20469	2.36572	2.33874	2.36572	2.45219
18.214779999999998	2.41972	2.3911	2.41972	2.49582
18.22491	2.47459	2.44346	2.47459	2.53945
18.23506	2.53017	2.49582	2.53017	2.59181
18.24539	2.58748	2.55691	2.58748	2.64417
18.25538	2.64333	2.60927	2.64333	2.69653
18.265539999999998	2.70085	2.67035	2.70085	2.74889
18.27567	2.75879	2.72271	2.75879	2.80125
18.285729999999997	2.81697	2.77507	2.81697	2.85361
18.29591	2.87641	2.82743	2.87641	2.9147
18.30604	2.93625	2.87979	2.93625	2.96706
18.31621	2.99691	2.94088	2.99691	3.02815
18.32633	3.05783	2.99324	3.05783	3.08051
18.3364	3.11914	3.05433	3.11914	3.15032
18.3478	3.18707	3.10669	3.18707	3.20268
18.356679999999997	3.23953	3.15905	3.23953	3.27249
18.36682	3.29885	3.22013	3.29885	3.33358
18.37699	3.35776	3.27249	3.35776	3.40339
18.38731	3.41727	3.33358	3.41727	3.46448
18.39723	3.47314	3.39467	3.47314	3.53429
18.4073	3.5297	3.44702	3.5297	3.59538
18.41745	3.58624	3.50811	3.58624	3.66519
18.4276	3.64186	3.5692	3.64185	3.72628
18.43785	3.69765	3.63029	3.69765	3.79609
18.44908	3.75792	3.68265	3.75792	3.85718
