6.559928	0.0	0.0	0.0	0.0
6.565588000000001	0.0008	0.0	-0.0008	0.0
6.575711999999999	0.00299	0.00873	-0.00299	0.0
6.585895	0.00581	0.01745	-0.00581	-0.00873
6.596013	0.00923	0.03491	-0.00923	-0.01745
6.606134	0.01326	0.05236	-0.01326	-0.03491
6.6163229999999995	0.01795	0.05236	-0.01795	-0.04363
6.626428999999999	0.0232	0.05236	-0.0232	-0.06109
6.636564999999999	0.02909	0.03491	-0.02909	-0.06109
6.646698	0.0356	0.02618	-0.0356	-0.06109
6.65687	0.04275	0.01745	-0.04275	-0.05236
6.667072999999999	0.05056	0.01745	-0.05056	-0.03491
6.677184	0.05889	0.01745	-0.05889	-0.02618
6.687325	0.06787	0.02618	-0.06787	-0.01745
6.6974279999999995	0.07743	0.03491	-0.07743	-0.01745
6.7075759999999995	0.08765	0.05236	-0.08765	-0.02618
6.7177169999999995	0.09848	0.07854	-0.09848	-0.03491
6.727853	0.10992	0.10472	-0.10992	-0.05236
6.738010000000001	0.12201	0.1309	-0.12201	-0.07854
6.748111	0.13463	0.16581	-0.13463	-0.09599
6.758249	0.14793	0.19199	-0.14793	-0.12217
6.768521000000001	0.16204	0.22689	-0.16204	-0.14835
6.778606	0.17649	0.25307	-0.17649	-0.18326
6.788715	0.19159	0.27053	-0.19159	-0.21817
6.798822	0.2073	0.27925	-0.2073	-0.25307
6.808946000000001	0.22366	0.27925	-0.22366	-0.28798
6.828621000000001	0.25834	0.27053	-0.25834	-0.35779
6.832999000000001	0.26596	0.2618	-0.26596	-0.36652
6.8431619999999995	0.28446	0.25307	-0.28446	-0.3927
6.853698	0.30433	0.25307	-0.30433	-0.41015
6.8645130000000005	0.32544	0.2618	-0.32543	-0.41888
6.873784	0.34399	0.27925	-0.34399	-0.41888
6.883625	0.36427	0.29671	-0.36427	-0.41015
6.8937539999999995	0.38579	0.31416	-0.38579	-0.41015
6.903853	0.40786	0.34034	-0.40785	-0.40143
6.914066	0.43081	0.36652	-0.43081	-0.40143
6.924167999999999	0.45476	0.40143	-0.45476	-0.41015
6.934334	0.47817	0.43633	-0.47817	-0.41888
6.9444740000000005	0.5028	0.47124	-0.5028	-0.43633
6.954611	0.52803	0.50615	-0.52803	-0.46251
6.973542	0.57783	0.58469	-0.57783	-0.50615
6.9779919999999995	0.58944	0.60214	-0.58944	-0.51487
6.988098	0.61663	0.64577	-0.61663	-0.54978
6.998344	0.64483	0.6894	-0.64483	-0.58469
7.008336	0.67292	0.73304	-0.67292	-0.61959
7.018457000000001	0.70199	0.7854	-0.70199	-0.6545
7.028641	0.73187	0.82903	-0.73187	-0.68941
7.038792	0.76226	0.87266	-0.76226	-0.74176
7.048914	0.79318	0.9163	-0.79317	-0.77667
7.059005	0.82461	0.94248	-0.82461	-0.82903
7.069225	0.8571	0.95993	-0.8571	-0.87267
7.079383	0.88999	0.97738	-0.88998	-0.9163
7.089519	0.92342	0.97738	-0.92342	-0.96866
7.099636	0.95741	0.97738	-0.95741	-1.01229
7.109729	0.99192	0.97738	-0.99192	-1.05592
7.119897	1.02733	0.97738	-1.02733	-1.10828
7.130081	1.06342	0.99484	-1.06342	-1.16064
7.140148	1.09967	1.01229	-1.09967	-1.20428
7.150268	1.13674	1.02974	-1.13674	-1.24791
7.160446	1.17465	1.05592	-1.17465	-1.29154
7.170574	1.21299	1.0821	-1.21299	-1.31772
7.180747	1.25211	1.11701	-1.25211	-1.33518
7.190842999999999	1.29155	1.15192	-1.29155	-1.35263
7.201007000000001	1.33189	1.19555	-1.33188	-1.36136
7.211196000000001	1.37295	1.23918	-1.37295	-1.37008
7.221246000000001	1.41402	1.29154	-1.41402	-1.38754
7.231414	1.45626	1.35263	-1.45626	-1.41372
7.241523	1.49879	1.41372	-1.49879	-1.4399
7.251644000000001	1.54202	1.48353	-1.54202	-1.46608
7.261713	1.58567	1.54462	-1.58567	-1.50098
7.271944	1.63062	1.61443	-1.63062	-1.53589
7.282114	1.67592	1.68424	-1.67592	-1.5708
7.292239	1.72163	1.75406	-1.72163	-1.61443
7.302312	1.7677	1.82387	-1.76771	-1.65806
7.312697	1.8159	1.88495	-1.8159	-1.7017
7.322572999999999	1.86225	1.95477	-1.86225	-1.75406
7.332953	1.91169	2.01585	-1.91169	-1.81514
7.342839	1.95929	2.07694	-1.95929	-1.87623
7.352945	2.0086	2.14676	-2.0086	-1.93732
7.36307	2.05864	2.19911	-2.05864	-1.9984
7.373327000000001	2.10995	2.2602	-2.10994	-2.06822
7.383423	2.16107	2.32129	-2.16107	-2.13803
7.393509	2.2127	2.36492	-2.2127	-2.20784
7.403682000000001	2.26546	2.39983	-2.26546	-2.27766
7.414136999999999	2.32033	2.42601	-2.32033	-2.34747
7.423876	2.37197	2.44346	-2.37197	-2.41728
7.434187	2.42734	2.46964	-2.42734	-2.47837
7.4441820000000005	2.48154	2.49582	-2.48154	-2.53945
7.45425	2.53678	2.53073	-2.53678	-2.60927
7.464503	2.59372	2.55691	-2.59372	-2.67035
7.474621000000001	2.65046	2.59181	-2.65046	-2.73144
7.484764	2.70795	2.63545	-2.70795	-2.80125
7.495114	2.76733	2.67035	-2.76733	-2.85361
7.504958	2.82429	2.71399	-2.82429	-2.9147
7.515211	2.8843	2.75762	-2.8843	-2.97579
7.525372	2.94441	2.80998	-2.94441	-3.03687
7.53551	3.00498	2.87107	-3.00498	-3.09796
7.545669999999999	3.06629	2.93215	-3.06629	-3.15032
7.555756	3.12778	3.00197	-3.12778	-3.20268
