10.12612	0.0	0.0	0.0	0.0
10.13616	0.00167	0.0	-0.00167	0.0
10.146239999999999	0.00395	0.0	-0.00395	0.0
10.15634	0.00686	0.00873	-0.00686	-0.00873
10.16653	0.01041	0.01745	-0.01041	-0.02618
10.17662	0.01454	0.03491	-0.01454	-0.04363
10.18678	0.01932	0.04363	-0.01932	-0.05236
10.19692	0.0247	0.06109	-0.0247	-0.06109
10.207	0.03066	0.06981	-0.03066	-0.06109
10.21716	0.03729	0.06981	-0.03729	-0.05236
10.22836	0.04538	0.06109	-0.04538	-0.03491
10.238489999999999	0.05329	0.05236	-0.05329	-0.02618
10.24859	0.06179	0.04363	-0.06179	-0.02618
10.25875	0.07095	0.04363	-0.07095	-0.02618
10.2689	0.08073	0.04363	-0.08073	-0.03491
10.27902	0.09108	0.05236	-0.09108	-0.05236
10.28914	0.10206	0.06981	-0.10206	-0.06981
10.29933	0.11373	0.08727	-0.11373	-0.09599
10.30942	0.12589	0.11345	-0.12589	-0.11345
10.3195	0.13866	0.1309	-0.13866	-0.14835
10.32974	0.15226	0.14835	-0.15226	-0.17453
10.3401	0.16668	0.18326	-0.16668	-0.20071
10.35009	0.18115	0.20944	-0.18115	-0.23562
10.36013	0.1963	0.23562	-0.1963	-0.27053
10.37026	0.21222	0.27053	-0.21222	-0.28798
10.380410000000001	0.22879	0.30543	-0.22879	-0.30543
10.39054	0.24593	0.33161	-0.24593	-0.31416
10.40065	0.26366	0.34907	-0.26366	-0.31416
10.410789999999999	0.28206	0.35779	-0.28206	-0.30543
10.42093	0.30107	0.36652	-0.30107	-0.29671
10.43107	0.32071	0.35779	-0.32072	-0.27925
10.44127	0.34106	0.35779	-0.34106	-0.27925
10.4515	0.36214	0.34907	-0.36214	-0.27925
10.46149	0.38329	0.34907	-0.38329	-0.28798
10.47213	0.40732	0.35779	-0.40733	-0.30543
10.481689999999999	0.42794	0.36652	-0.42794	-0.32289
10.49199	0.45229	0.38397	-0.45229	-0.34907
10.51106	0.49821	0.41888	-0.49821	-0.41015
10.51548	0.50891	0.42761	-0.50892	-0.41888
10.525780000000001	0.53471	0.45379	-0.53471	-0.45379
10.53595	0.56081	0.48869	-0.56081	-0.49742
10.54606	0.58734	0.51487	-0.58734	-0.53233
10.556230000000001	0.61469	0.5585	-0.61469	-0.57596
10.56632	0.64239	0.59341	-0.64239	-0.61959
10.57648	0.67092	0.63705	-0.67092	-0.66323
10.586689999999999	0.70024	0.68068	-0.70024	-0.71559
10.59682	0.72993	0.72431	-0.72993	-0.75922
10.60689	0.76003	0.77667	-0.76003	-0.81158
10.61699	0.79083	0.82031	-0.79083	-0.86394
10.627130000000001	0.82241	0.87267	-0.82241	-0.90757
10.63734	0.85481	0.9163	-0.85481	-0.95993
10.64776	0.88855	0.96866	-0.88855	-1.01229
10.65777	0.92154	1.02102	-0.92155	-1.05592
