2.379594	0.00126785845	0	0.00126785845	0	
2.388039	0.00251000701	0	0.00251000701	0	
2.398469	0.00476000833	0	0.00476000833	0	
2.408217	0.0074130825	0	0.0074130825	0	
2.418352	0.0107987103	0	0.0107987103	0	
2.428452	0.0147829158	0.00872664626	0.0147829158	0.0174532925	
2.438556	0.0193826406	0.0174532925	0.0193826406	0.034906585	
2.448738	0.0246453365	0.034906585	0.0246453365	0.0436332313	
2.458806	0.0304498149	0.0436332313	0.0304498149	0.0698131701	
2.468986	0.036943847	0.0610865238	0.036943847	0.0872664626	
2.479389	0.0442457446	0.0698131701	0.0442457446	0.104719755	
2.489525	0.0519588525	0.0872664626	0.0519588525	0.130899694	
2.508924	0.0695212197	0.104719755	0.0695212197	0.157079633	
2.513242	0.0733434324	0.130899694	0.0733434324	0.191986218	
2.523427	0.0831702129	0.148352986	0.0831702129	0.218166156	
2.533494	0.0934844324	0.174532925	0.0934844324	0.253072742	
2.54362	0.104477054	0.191986218	0.104477054	0.27925268	
2.553718	0.116051361	0.20943951	0.116051361	0.314159265	
2.563887	0.128330965	0.244346095	0.128330965	0.34906585	
2.574066	0.141243383	0.261799388	0.141243383	0.383972435	
2.584224	0.154753315	0.296705973	0.154753315	0.41887902	
2.594383	0.168875435	0.314159265	0.168875435	0.453785606	
2.604506	0.183562558	0.34906585	0.183562558	0.488692191	
2.614585	0.198792301	0.383972435	0.198792301	0.532325422	
2.62472	0.214729438	0.410152374	0.214729438	0.567232007	
2.634873	0.231312322	0.445058959	0.231312322	0.602138592	
2.645025	0.248511922	0.471238898	0.248511922	0.637045177	
2.655149	0.266280052	0.506145483	0.266280052	0.680678408	
2.665239	0.284590832	0.541052068	0.284590832	0.715584993	
2.67547	0.303805318	0.575958653	0.303805318	0.750491578	
2.685586	0.323404907	0.610865238	0.323404907	0.785398163	
2.695724	0.343660284	0.645771823	0.343660284	0.829031395	
2.70581	0.364420295	0.680678408	0.364420295	0.872664626	
2.716751	0.38770656	0.715584993	0.38770656	0.907571211	
2.726102	0.408064559	0.759218225	0.408064559	0.951204442	
2.736203	0.430699871	0.79412481	0.430699871	0.994837674	
2.746296	0.454007064	0.829031395	0.454007064	1.02974426	
2.756474	0.477980885	0.86393798	0.477980885	1.06465084	
2.766607	0.50253966	0.898844565	0.50253966	1.11701072	
2.776683	0.527572867	0.942477796	0.527572867	1.15191731	
2.786936	0.553684808	0.977384381	0.553684808	1.19555054	
2.797097	0.580163361	1.01229097	0.580163361	1.23918377	
2.807187	0.60707621	1.04719755	0.60707621	1.27409035	
2.817275	0.634591573	1.09083078	0.634591573	1.31772359	
2.827418	0.662875906	1.12573737	0.662875906	1.36135682	
2.837573	0.691809872	1.1693706	0.691809872	1.3962634	
2.847677	0.721203388	1.20427718	0.721203388	1.44862328	
2.857802	0.751282565	1.24791042	0.751282565	1.48352986	
2.867921	0.781961224	1.282817	0.781961224	1.5271631	
2.878472	0.812684103	1.32645023	0.812684103	1.57079633	
2.888257	0.840638527	1.36135682	0.840638527	1.61442956	
2.898413	0.869051927	1.3962634	0.869051927	1.65806279	
2.90849	0.896668694	1.43989663	0.896668694	1.70169602	
2.918611	0.923840589	1.48352986	0.923840589	1.74532925	
2.928761	0.950485689	1.51843645	0.950485689	1.78896248	
2.938861	0.976419577	1.56206968	0.976419577	1.83259571	
2.949032	1.00195469	1.59697627	1.00195469	1.87622895	
